"beta.D","se.D","low.D","high.D","p.D","model.betas.D","or.D","or.se.D","or.low.D","or.high.D","model.or.D","eff.D","eff.high.D","eff.low.D","model.effectiveness.D","beta.O","se.O","low.O","high.O","p.O","model.betas.O","or.O","or.se.O","or.low.O","or.high.O","model.or.O","eff.O","eff.high.O","eff.low.O","model.effectiveness.O","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at"
-2.75663023469186,0.0367486956327104,-2.82916966157041,-2.68510761494544,0,"-2.76 (-2.83, -2.69)",0.0635054065180166,1.03743227681454,0.0590618746588783,0.068213852771268,"0.06 (0.06, 0.07)",0.936494593481983,0.940938125341122,0.931786147228732,"0.94 (0.93, 0.94)",-4.49987648298331,0.0582304638313712,-4.61527451275522,-4.38698804904978,0,"-4.5 (-4.62, -4.39)",0.0111103687730985,1.05995924983315,0.0098994655043842,0.0124381359138863,"0.01 (0.01, 0.01)",0.988889631226901,0.990100534495616,0.987561864086114,"0.99 (0.99, 0.99)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-1.31051118807577,0.0813432553206993,-1.47215786260144,-1.15315661983725,2.13967286039333e-58,"-1.31 (-1.47, -1.15)",0.26968216283703,1.0847431765365,0.22942987250547,0.315638843336831,"0.27 (0.23, 0.32)",0.73031783716297,0.77057012749453,0.684361156663169,"0.73 (0.68, 0.77)",-1.30225603467303,0.0740884314055701,-1.44890977582357,-1.15839487747372,3.69299757125088e-69,"-1.3 (-1.45, -1.16)",0.271917644889664,1.07690203324606,0.234826161747427,0.313989768665143,"0.27 (0.23, 0.31)",0.728082355110336,0.765173838252573,0.686010231334857,"0.73 (0.69, 0.77)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-0.877437290983788,0.215157135455436,-1.31596776075584,-0.469527031668196,4.54007216832089e-05,"-0.88 (-1.32, -0.47)",0.415847242792087,1.24005673853778,0.268214630005984,0.625297944480131,"0.42 (0.27, 0.63)",0.584152757207913,0.731785369994016,0.374702055519869,"0.58 (0.37, 0.73)",-0.707210444824999,0.0843599089965407,-0.874501914778389,-0.54368280313504,5.14847286820469e-17,"-0.71 (-0.87, -0.54)",0.493017580749887,1.08802041168378,0.417069704207965,0.580606052354909,"0.49 (0.42, 0.58)",0.506982419250113,0.582930295792035,0.419393947645091,"0.51 (0.42, 0.58)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-0.192157870605336,0.123487304324144,-0.440173642263652,0.0443182589510159,0.119685708311886,"-0.19 (-0.44, 0.04)",0.825176587080839,1.13143564011076,0.643924598849924,1.04531498280464,"0.83 (0.64, 1.05)",0.174823412919161,0.356075401150076,-0.0453149828046389,"0.17 (-0.05, 0.36)",-0.137576518231326,0.120982499105261,-0.381543902885231,0.0932662567715646,0.255471199466106,"-0.14 (-0.38, 0.09)",0.871467664281525,1.12860516059439,0.682806408228668,1.09775398079108,"0.87 (0.68, 1.1)",0.128532335718475,0.317193591771332,-0.0977539807910783,"0.13 (-0.1, 0.32)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-1.02609511941635,0.0392480921624837,-1.10329057672208,-0.949429654779567,1.15858354379934e-150,"-1.03 (-1.1, -0.95)",0.358403755501536,1.04002847455937,0.331777546030134,0.386961662262938,"0.36 (0.33, 0.39)",0.641596244498464,0.668222453969866,0.613038337737062,"0.64 (0.61, 0.67)",-0.434502417458431,0.0539155536889442,-0.540493933389739,-0.329113469296343,7.6956462559486e-16,"-0.43 (-0.54, -0.33)",0.647586814817046,1.05539547413737,0.58246048462923,0.719561363992975,"0.65 (0.58, 0.72)",0.352413185182954,0.41753951537077,0.280438636007025,"0.35 (0.28, 0.42)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-13.3232978277907,240.44288679655,NA,5.21805793971422,0.955810644822135,"-13.32 (NA, 5.22)",1.63593209430991e-06,2.64861569739337e+104,NA,184.575379259376,"0 (NA, 184.58)",0.999998364067906,NA,-183.575379259376,"1 (-183.58, NA)",-0.790250595373192,0.602903858935437,-2.2157683622914,0.230575885941206,0.189945400351363,"-0.79 (-2.22, 0.23)",0.453731078125602,1.82741766620636,0.10906967701695,1.25932502872483,"0.45 (0.11, 1.26)",0.546268921874398,0.89093032298305,-0.259325028724826,"0.55 (-0.26, 0.89)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-10.9017169056552,103.696598737186,-47.4065136081479,-6.89754476676597,0.916271939329838,"-10.9 (-47.41, -6.9)",1.84265701391531e-05,1.08357910972103e+45,2.57995858047977e-21,0.00101026281736523,"0 (0, 0)",0.999981573429861,1,0.998989737182635,"1 (1, 1)",-1.12875089760434,0.35990924519109,-1.92178186728732,-0.492357623701679,0.00171146729530071,"-1.13 (-1.92, -0.49)",0.323437010149105,1.4331993389258,0.146345960584553,0.611183752948029,"0.32 (0.15, 0.61)",0.676562989850895,0.853654039415447,0.388816247051971,"0.68 (0.39, 0.85)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-1.65738172592018,0.287545375837942,-2.27196264904131,-1.13582600082133,8.21939324449458e-09,"-1.66 (-2.27, -1.14)",0.190637468369362,1.33315108363829,0.103109613380601,0.321156736017511,"0.19 (0.1, 0.32)",0.809362531630638,0.896890386619399,0.678843263982489,"0.81 (0.68, 0.9)",-2.62217849009262,0.304516917548386,-3.28279233361564,-2.07657347623578,7.24606224554257e-18,"-2.62 (-3.28, -2.08)",0.0726444351412797,1.35596979954524,0.0375233327204983,0.125359022784824,"0.07 (0.04, 0.13)",0.92735556485872,0.962476667279502,0.874640977215176,"0.93 (0.87, 0.96)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-2.70379064850861,1.02677415460471,-5.59331972411545,-1.13067938314714,0.00845629509384176,"-2.7 (-5.59, -1.13)",0.0669512424921477,2.79204458777121,0.00372264916092286,0.322813867604847,"0.07 (0, 0.32)",0.933048757507852,0.996277350839077,0.677186132395153,"0.93 (0.68, 1)",-2.7607128753754,0.504776453708816,-3.93726272104889,-1.90532882345425,4.52124480566187e-08,"-2.76 (-3.94, -1.91)",0.0632466652948538,1.65661514889234,0.0195015228605502,0.148773714291554,"0.06 (0.02, 0.15)",0.936753334705146,0.98049847713945,0.851226285708446,"0.94 (0.85, 0.98)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
-0.218617728278419,1.23628811446739,-3.31110536039052,1.9602966525893,0.85963880980604,"-0.22 (-3.31, 1.96)",0.80362886403266,3.44281039959287,0.0364758325215674,7.10143341132391,"0.8 (0.04, 7.1)",0.19637113596734,0.963524167478433,-6.10143341132391,"0.2 (-6.1, 0.96)",-2.48949727129284,0.715395510632095,-4.29361970768546,-1.33822557256612,0.000501620770614776,"-2.49 (-4.29, -1.34)",0.0829516582744088,2.04499533973115,0.0136554071486159,0.262310707184708,"0.08 (0.01, 0.26)",0.917048341725591,0.986344592851384,0.737689292815292,"0.92 (0.74, 0.99)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","HI","2022-02-17 12:37:32"
