"beta","se","low","high","p","model.betas","hr","hr.se","hr.low","hr.high","model.hr","eff","eff.high","eff.low","model.effectiveness","model.concordance","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at","model.path","model.name","variable","2.5pct","97.5pct","or","or.se","or.low","or.high","model.or","beta.D","se.D","low.D","high.D","p.D","model.betas.D","or.D","or.se.D","or.low.D","or.high.D","model.or.D","eff.D","eff.high.D","eff.low.D","model.effectiveness.D","beta.O","se.O","low.O","high.O","p.O","model.betas.O","or.O","or.se.O","or.low.O","or.high.O","model.or.O","eff.O","eff.high.O","eff.low.O","model.effectiveness.O"
-1.71972078779078,0.0266220751242406,-1.772,-1.668,0,"-1.72 (-1.77, -1.67)",0.179116152346847,1.02697960827307,0.169992663286739,0.188623936515277,"0.18 (0.17, 0.19)",0.820883847653153,0.830007336713261,0.811376063484723,"0.82 (0.81, 0.83)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","InfPriorrest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.458046244487943,0.0868659946874964,-0.628,-0.288,1.34195945800109e-07,"-0.46 (-0.63, -0.29)",0.632518225049584,1.09075050356221,0.533658050502991,0.749761592239041,"0.63 (0.53, 0.75)",0.367481774950416,0.466341949497009,0.250238407760959,"0.37 (0.25, 0.47)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusA_first1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00689443901920966,0.195586600823836,-0.376,0.39,0.971880346514321,"0.01 (-0.38, 0.39)",1.0069182603774,1.21602409805109,0.686602333042301,1.47698079388264,"1.01 (0.69, 1.48)",-0.00691826037740406,0.313397666957699,-0.476980793882643,"-0.01 (-0.48, 0.31)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusA_first2plus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.06081995538869,0.223652482652485,-1.499,-0.622,2.1040788038551e-06,"-1.06 (-1.5, -0.62)",0.346171848455378,1.25063632608225,0.223353401910856,0.53686962389146,"0.35 (0.22, 0.54)",0.653828151544622,0.776646598089144,0.46313037610854,"0.65 (0.46, 0.78)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.361903449996892,0.0774051215903707,-0.514,-0.21,2.93315751409562e-06,"-0.36 (-0.51, -0.21)",0.696349597151993,1.08047971339837,0.598098394062761,0.810584245970187,"0.7 (0.6, 0.81)",0.303650402848007,0.401901605937239,0.189415754029813,"0.3 (0.19, 0.4)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.071235851209199,0.0496448893659283,-0.169,0.026,0.15131330251922,"-0.07 (-0.17, 0.03)",0.931242231618628,1.05089784510708,0.844508903386034,1.02634094847344,"0.93 (0.84, 1.03)",0.0687577683813724,0.155491096613966,-0.026340948473442,"0.07 (-0.03, 0.16)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.335953915378034,0.354828306225274,-1.031,0.359,0.343737146738104,"-0.34 (-1.03, 0.36)",0.714656039710605,1.42593580896132,0.356650132052572,1.43189680157166,"0.71 (0.36, 1.43)",0.285343960289395,0.643349867947428,-0.431896801571659,"0.29 (-0.43, 0.64)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.885226714023086,0.0468137016284163,-0.977,-0.793,0,"-0.89 (-0.98, -0.79)",0.412620615794239,1.04792676384364,0.376438722738066,0.452485301157317,"0.41 (0.38, 0.45)",0.587379384205761,0.623561277261934,0.547514698842683,"0.59 (0.55, 0.62)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusJ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.863989461510411,0.0449756948287714,-0.952,-0.776,0,"-0.86 (-0.95, -0.78)",0.421477256486193,1.04600243633144,0.385968314374242,0.460243307493093,"0.42 (0.39, 0.46)",0.578522743513807,0.614031685625758,0.539756692506907,"0.58 (0.54, 0.61)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusJ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.713168146586823,0.0698102293201137,-0.85,-0.576,0,"-0.71 (-0.85, -0.58)",0.490089061325229,1.07230466995833,0.427414931948727,0.562142445196822,"0.49 (0.43, 0.56)",0.509910938674771,0.572585068051273,0.437857554803178,"0.51 (0.44, 0.57)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusJ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.333684861440558,0.502672477870895,-1.319,0.652,0.506804482868113,"-0.33 (-1.32, 0.65)",0.716279473944836,1.65313333475716,0.267402570880001,1.91937574430891,"0.72 (0.27, 1.92)",0.283720526055164,0.732597429119999,-0.919375744308914,"0.28 (-0.92, 0.73)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusJ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.37667835065152,0.111891596948492,-1.596,-1.157,0,"-1.38 (-1.6, -1.16)",0.252415598212243,1.11839161700951,0.202705721394496,0.314428051524814,"0.25 (0.2, 0.31)",0.747584401787757,0.797294278605504,0.685571948475186,"0.75 (0.69, 0.8)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusM_first1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.02038475513833,0.249721533741698,-1.51,-0.531,4.38702958571735e-05,"-1.02 (-1.51, -0.53)",0.360456226104177,1.28366790871366,0.220909977959378,0.588016658913085,"0.36 (0.22, 0.59)",0.639543773895823,0.779090022040622,0.411983341086915,"0.64 (0.41, 0.78)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusM_first2plus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.73816668905897,0.100095129015827,-1.934,-1.542,0,"-1.74 (-1.93, -1.54)",0.175842479232737,1.1052760568982,0.144568765328577,0.213952767700628,"0.18 (0.14, 0.21)",0.824157520767263,0.855431234671423,0.786047232299372,"0.82 (0.79, 0.86)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.49682873032794,0.0475002897524881,-1.59,-1.404,0,"-1.5 (-1.59, -1.4)",0.223838889249811,1.04864650496918,0.203925611734213,0.245612546233812,"0.22 (0.2, 0.25)",0.776161110750188,0.796074388265787,0.754387453766188,"0.78 (0.75, 0.8)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.941234236046356,0.067362542921806,-1.073,-0.809,0,"-0.94 (-1.07, -0.81)",0.390146005810276,1.06968321396272,0.341981033862398,0.445303146792359,"0.39 (0.34, 0.45)",0.609853994189724,0.658018966137602,0.554696853207641,"0.61 (0.55, 0.66)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.536435104604713,0.0764925952775848,-0.686,-0.387,2.33424390927439e-12,"-0.54 (-0.69, -0.39)",0.584829396261606,1.07949419695269,0.503586391306371,0.679091094926637,"0.58 (0.5, 0.68)",0.415170603738394,0.496413608693629,0.320908905073363,"0.42 (0.32, 0.5)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.52328937284656,0.378068382243201,-2.264,-0.782,5.59819466051659e-05,"-1.52 (-2.26, -0.78)",0.217993643942196,1.45946274079964,0.103933916507664,0.457490115483733,"0.22 (0.1, 0.46)",0.782006356057804,0.896066083492336,0.542509884516267,"0.78 (0.54, 0.9)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusMboost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.700995212379746,0.0254138472239615,-0.751,-0.651,0,"-0.7 (-0.75, -0.65)",0.496091341788797,1.02573953215547,0.471894422292842,0.521523991920158,"0.5 (0.47, 0.52)",0.503908658211203,0.528105577707158,0.478476008079842,"0.5 (0.48, 0.53)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusP_first1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.707654148967051,0.0685905259911683,-0.842,-0.573,0,"-0.71 (-0.84, -0.57)",0.492798875331042,1.07099757367962,0.430847965227942,0.563831404704956,"0.49 (0.43, 0.56)",0.507201124668958,0.569152034772058,0.436168595295044,"0.51 (0.44, 0.57)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusP_first2plus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.78546183095608,0.0261778632992605,-1.837,-1.734,0,"-1.79 (-1.84, -1.73)",0.167719585014858,1.026523513096,0.159294593778874,0.176576688716134,"0.17 (0.16, 0.18)",0.832280414985142,0.840705406221126,0.823423311283866,"0.83 (0.82, 0.84)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.05787821223719,0.0108731911093725,-1.079,-1.037,0,"-1.06 (-1.08, -1.04)",0.347191696449774,1.01093251908498,0.33993529102496,0.354516638142465,"0.35 (0.34, 0.35)",0.652808303550226,0.66006470897504,0.645483361857535,"0.65 (0.65, 0.66)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.494048372783829,0.0210511857646637,-0.535,-0.453,0,"-0.49 (-0.54, -0.45)",0.61015126766144,1.02127432500695,0.585669290144794,0.635718133626414,"0.61 (0.59, 0.64)",0.38984873233856,0.414330709855206,0.364281866373586,"0.39 (0.36, 0.41)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.246461345409382,0.0279103333370903,-0.301,-0.192,0,"-0.25 (-0.3, -0.19)",0.781561571895721,1.02830347574634,0.740077772746708,0.825306868491682,"0.78 (0.74, 0.83)",0.218438428104279,0.259922227253292,0.174693131508318,"0.22 (0.17, 0.26)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.92316322357318,0.135021348461897,-2.188,-1.659,0,"-1.92 (-2.19, -1.66)",0.146143944232391,1.14456121871206,0.112140806097358,0.19032921418281,"0.15 (0.11, 0.19)",0.853856055767609,0.887859193902642,0.80967078581719,"0.85 (0.81, 0.89)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","VaccStatusPboost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0836091545481183,0.00374901997715908,0.076,0.091,0,"0.08 (0.08, 0.09)",1.08720388206471,1.00375605634296,1.07896257415728,1.09526900525847,"1.09 (1.08, 1.1)",-0.0872038820647099,-0.0789625741572839,-0.0952690052584655,"-0.09 (-0.1, -0.08)",0.597906140556048,"version 10","Age filter: 25-39","Input data/data06.csv","Last date 2021-11-20","I","2021-12-14 04:22:39","I25_39/environment.Rdata","I25_39","SexZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.75140078899397,0.208512958311083,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","InfPrior1",-7.16,-6.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.37129168113035,0.0310153141520107,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","InfPrior2",-2.432,-2.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.31272004197783,0.0395021159200784,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","InfPrior3",-2.39,-2.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.71889657941501,0.0266225142790195,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","InfPriorrest",-1.771,-1.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.462250985847622,0.0868668955744076,NA,NA,1.02988083394706e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusA_first1",-0.633,-0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00289166874826677,0.195533837630167,NA,NA,0.988200846559519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusA_first2plus",-0.38,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.06540832748484,0.223642889960087,NA,NA,1.89903627734189e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusA1",-1.504,-0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.367194511894262,0.0774009169743117,NA,NA,2.09477858748031e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusA2",-0.519,-0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0768052700915203,0.0496436884653834,NA,NA,0.121831753752474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusA3",-0.174,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.336650034967513,0.35476372723369,NA,NA,0.342650349561599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusA4",-1.032,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.885384386541161,0.0468130604778332,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusJ1",-0.977,-0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.864281447349025,0.0449753473352555,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusJ2",-0.952,-0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.71577838489197,0.0698097416175221,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusJ3",-0.853,-0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.338589977809858,0.502668464157776,NA,NA,0.50057514115448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusJ4",-1.324,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.37827622215041,0.111891195261381,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusM_first1",-1.598,-1.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.02128152943168,0.249731129045478,NA,NA,4.32258718451317e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusM_first2plus",-1.511,-0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.7383140543715,0.100094870506414,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusM1",-1.934,-1.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.49812447657341,0.0475001491754307,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusM2",-1.591,-1.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.945372996915141,0.0673591064388329,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusM3",-1.077,-0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.540243026803033,0.0764915749656833,NA,NA,1.63202784619898e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusM4",-0.69,-0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.529580671722,0.378076030822698,NA,NA,5.21679044998002e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I25_39_age/environment.Rdata","I25_39_age","VaccStatusMboost",-2.271,-0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
