"beta","se","low","high","p","model.betas","hr","hr.se","hr.low","hr.high","model.hr","eff","eff.high","eff.low","model.effectiveness","model.concordance","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at"
-3.40579619371714,0.500429937205642,-4.387,-2.425,1.00530694879808e-11,"-3.41 (-4.39, -2.42)",0.0331803915429898,1.64943026971774,0.0124379872672314,0.0884781190420873,"0.03 (0.01, 0.09)",0.96681960845701,0.987562012732769,0.911521880957913,"0.97 (0.91, 0.99)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-4.27906807299205,0.268135303003446,-4.805,-3.754,0,"-4.28 (-4.8, -3.75)",0.0138555684501001,1.3075240399768,0.00818870101437408,0.0234238627639466,"0.01 (0.01, 0.02)",0.9861444315499,0.991811298985626,0.976576137236053,"0.99 (0.98, 0.99)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-0.751501115099131,0.111496503068676,-0.97,-0.533,1.58243418368897e-11,"-0.75 (-0.97, -0.53)",0.47165800811294,1.1179498346049,0.379083038103399,0.586841800844947,"0.47 (0.38, 0.59)",0.52834199188706,0.620916961896601,0.413158199155053,"0.53 (0.41, 0.62)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-1.99305759085658,0.138483052412992,-2.264,-1.722,0,"-1.99 (-2.26, -1.72)",0.136278105085127,1.14853021658946,0.103933916507664,0.178708373509331,"0.14 (0.1, 0.18)",0.863721894914873,0.896066083492336,0.821291626490669,"0.86 (0.82, 0.9)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-2.07270538236436,0.27831301030218,-2.618,-1.527,9.52571355128384e-14,"-2.07 (-2.62, -1.53)",0.125844862283212,1.32089958768707,0.0729486142559352,0.2171862497036,"0.13 (0.07, 0.22)",0.874155137716788,0.927051385744065,0.7828137502964,"0.87 (0.78, 0.93)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-1.52226649868827,0.362186157357386,-2.232,-0.812,2.63406762008866e-05,"-1.52 (-2.23, -0.81)",0.218216738086423,1.43646632584703,0.107313588189084,0.44396923921378,"0.22 (0.11, 0.44)",0.781783261913577,0.892686411810916,0.55603076078622,"0.78 (0.56, 0.89)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-0.860399291927046,0.161866964711768,-1.178,-0.543,1.0638130443219e-07,"-0.86 (-1.18, -0.54)",0.422993150843179,1.17570382081983,0.307893911045721,0.581002627363602,"0.42 (0.31, 0.58)",0.577006849156821,0.692106088954279,0.418997372636398,"0.58 (0.42, 0.69)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-0.685174145636644,0.144237390070317,-0.968,-0.402,2.03092310901987e-06,"-0.69 (-0.97, -0.4)",0.504002452104124,1.15515829908841,0.379841962851379,0.668980745690347,"0.5 (0.38, 0.67)",0.495997547895876,0.620158037148621,0.331019254309653,"0.5 (0.33, 0.62)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-0.306949399643159,0.122934209796953,-0.548,-0.066,0.0125298734109723,"-0.31 (-0.55, -0.07)",0.735687826031964,1.13081002227919,0.57810486467052,0.936130864291619,"0.74 (0.58, 0.94)",0.264312173968036,0.42189513532948,0.0638691357083812,"0.26 (0.06, 0.42)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-0.146261636593601,0.117405923041584,-0.376,0.084,0.212846156849429,"-0.15 (-0.38, 0.08)",0.863931637481667,1.12457582829363,0.686602333042301,1.08762889380883,"0.86 (0.69, 1.09)",0.136068362518333,0.313397666957699,-0.0876288938088261,"0.14 (-0.09, 0.31)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
0.270712573363922,0.110166339721308,0.055,0.487,0.0139982807786949,"0.27 (0.06, 0.49)",1.31089822916183,1.11646376728596,1.05654061467549,1.62742660937859,"1.31 (1.06, 1.63)",-0.310898229161831,-0.0565406146754943,-0.627426609378585,"-0.31 (-0.63, -0.06)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
0.775801341881464,0.103681416285999,0.573,0.979,7.29416527178728e-14,"0.78 (0.57, 0.98)",2.1723322106703,1.10924701058539,1.77357981775294,2.66179311747164,"2.17 (1.77, 2.66)",-1.1723322106703,-0.773579817752941,-1.66179311747164,"-1.17 (-1.66, -0.77)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
1.02966752608038,0.0995933583638363,0.834,1.225,0,"1.03 (0.83, 1.23)",2.80013470815812,1.104721600927,2.30251038626171,3.40416608279082,"2.8 (2.3, 3.4)",-1.80013470815812,-1.30251038626171,-2.40416608279082,"-1.8 (-2.4, -1.3)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
1.310019435809,0.0956671090204235,1.123,1.498,0,"1.31 (1.12, 1.5)",3.70624574539459,1.1003926922152,3.07406257154899,4.47273464960293,"3.71 (3.07, 4.47)",-2.70624574539459,-2.07406257154899,-3.47273464960293,"-2.71 (-3.47, -2.07)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
1.89534829333158,0.0894739091610027,1.72,2.071,0,"1.9 (1.72, 2.07)",6.65486584643154,1.0935988000299,5.58452846427605,7.93275190470003,"6.65 (5.58, 7.93)",-5.65486584643154,-4.58452846427605,-6.93275190470003,"-5.65 (-6.93, -4.58)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
2.34769860266251,0.0879312917339905,2.175,2.52,0,"2.35 (2.17, 2.52)",10.4614660092329,1.09191309599531,8.80218512218761,12.4285966635775,"10.46 (8.8, 12.43)",-9.46146600923294,-7.80218512218761,-11.4285966635775,"-9.46 (-11.43, -7.8)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
2.98868902849607,0.0887639048707955,2.815,3.163,0,"2.99 (2.82, 3.16)",19.8596300092443,1.0928226157698,16.6931757803313,23.6414138906843,"19.86 (16.69, 23.64)",-18.8596300092443,-15.6931757803313,-22.6414138906843,"-18.86 (-22.64, -15.69)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
3.3501836679981,0.0840377383178926,3.185,3.515,0,"3.35 (3.18, 3.52)",28.5079691645801,1.08766993986827,24.1672884058451,33.6159279239228,"28.51 (24.17, 33.62)",-27.5079691645801,-23.1672884058451,-32.6159279239228,"-27.51 (-32.62, -23.17)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
-0.281287795486954,0.0303475276139797,-0.341,-0.222,0,"-0.28 (-0.34, -0.22)",0.754811072997815,1.03081270759303,0.71105890820641,0.800915364334659,"0.75 (0.71, 0.8)",0.245188927002185,0.28894109179359,0.199084635665341,"0.25 (0.2, 0.29)",0.884999113454817,"version 27","Mode varianthosp","Writing to data/temp/HDeltaInteractions.csv","Study period: 2021-12-07 to 2022-02-13","VHI","2022-02-23 14:15:26"
