"beta.D","se.D","low.D","high.D","p.D","model.betas.D","or.D","or.se.D","or.low.D","or.high.D","model.or.D","eff.D","eff.high.D","eff.low.D","model.effectiveness.D","beta.O","se.O","low.O","high.O","p.O","model.betas.O","or.O","or.se.O","or.low.O","or.high.O","model.or.O","eff.O","eff.high.O","eff.low.O","model.effectiveness.O","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at"
-2.75872918467717,0.036746712143737,-2.83126460386756,-2.68721028671515,0,"-2.76 (-2.83, -2.69)",0.0633722516375411,1.0374302190811,0.0589382729539318,0.0680705721176255,"0.06 (0.06, 0.07)",0.936627748362459,0.941061727046068,0.931929427882374,"0.94 (0.93, 0.94)",-4.51379655484072,0.0582169177295701,-4.62916414456837,-4.40093146851868,0,"-4.51 (-4.63, -4.4)",0.0109567830833301,1.0599448916145,0.00976291607927469,0.0122659092719186,"0.01 (0.01, 0.01)",0.98904321691667,0.990237083920725,0.987734090728081,"0.99 (0.99, 0.99)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-1.30827554845474,0.0811215003395836,-1.46947997421441,-1.15134901817889,1.63880322860762e-58,"-1.31 (-1.47, -1.15)",0.270285749414991,1.08450265600317,0.230045083462184,0.316209908607262,"0.27 (0.23, 0.32)",0.729714250585009,0.769954916537816,0.683790091392738,"0.73 (0.68, 0.77)",-1.28261821275043,0.073602497440986,-1.42829674629026,-1.13968866128147,5.21227825041105e-68,"-1.28 (-1.43, -1.14)",0.277310291795029,1.0763788570964,0.239716873376857,0.319918609362643,"0.28 (0.24, 0.32)",0.722689708204971,0.760283126623143,0.680081390637357,"0.72 (0.68, 0.76)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-0.839112453582779,0.212281094482062,-1.2712720240557,-0.436257308935586,7.72302174131818e-05,"-0.84 (-1.27, -0.44)",0.432093856645273,1.23649540826915,0.280474624302701,0.646451366820409,"0.43 (0.28, 0.65)",0.567906143354727,0.719525375697299,0.353548633179591,"0.57 (0.35, 0.72)",-0.69178302898045,0.0839452861919721,-0.858245539447387,-0.529053707054572,1.70948635907067e-16,"-0.69 (-0.86, -0.53)",0.50068254122875,1.08756938711826,0.42390515515392,0.589162226031099,"0.5 (0.42, 0.59)",0.49931745877125,0.57609484484608,0.410837773968901,"0.5 (0.41, 0.58)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-0.184327665694088,0.122770980018465,-0.430876075174352,0.0508009433716675,0.133253573436298,"-0.18 (-0.43, 0.05)",0.83166325165951,1.13062545547355,0.649939449417229,1.05211344228315,"0.83 (0.65, 1.05)",0.16833674834049,0.350060550582771,-0.0521134422831464,"0.17 (-0.05, 0.35)",-0.130611777487784,0.120125778851136,-0.372830092751937,0.098612005513181,0.276907859695645,"-0.13 (-0.37, 0.1)",0.877558396193426,1.12763867575708,0.688782251999425,1.10363801101374,"0.88 (0.69, 1.1)",0.122441603806574,0.311217748000575,-0.10363801101374,"0.12 (-0.1, 0.31)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-1.02005999133358,0.0391276689469803,-1.09701788576793,-0.94362903446895,7.97381045220333e-150,"-1.02 (-1.1, -0.94)",0.360573308250606,1.03990323852706,0.333865224878761,0.389212802633725,"0.36 (0.33, 0.39)",0.639426691749394,0.666134775121239,0.610787197366275,"0.64 (0.61, 0.67)",-0.403231618440974,0.0531246120415901,-0.507649586054204,-0.299370987924177,3.19171432324333e-14,"-0.4 (-0.51, -0.3)",0.668157323842151,1.05456104793716,0.601908651998019,0.741284350873907,"0.67 (0.6, 0.74)",0.331842676157849,0.398091348001981,0.258715649126093,"0.33 (0.26, 0.4)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
0.0613306418164482,0.13575619526998,-0.210420272815431,0.322147199694857,0.651434336423836,"0.06 (-0.21, 0.32)",1.06325041112147,1.14540260497743,0.810243651023401,1.38008790952544,"1.06 (0.81, 1.38)",-0.0632504111214731,0.189756348976599,-0.380087909525438,"-0.06 (-0.38, 0.19)",0.18818934836568,0.212530757792875,-0.25144435729575,0.584677980495746,0.375903856889536,"0.19 (-0.25, 0.58)",1.20706204893893,1.23680415434626,0.777676728442106,1.79441305658977,"1.21 (0.78, 1.79)",-0.207062048938932,0.222323271557894,-0.794413056589771,"-0.21 (-0.79, 0.22)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-11.2591917431448,93.7015611537095,-44.9471891781379,-7.76900091562966,0.90435630075171,"-11.26 (-44.95, -7.77)",1.28882857165278e-05,4.94391453772781e+40,3.01775350404409e-20,0.000422635304275304,"0 (0, 0)",0.999987111714283,1,0.999577364695725,"1 (1, 1)",-0.963251780137848,0.307945569382973,-1.62906856798385,-0.410364778296567,0.00176003994348358,"-0.96 (-1.63, -0.41)",0.381649824669958,1.36062692715837,0.196112154222436,0.663408209076905,"0.38 (0.2, 0.66)",0.618350175330042,0.803887845777564,0.336591790923095,"0.62 (0.34, 0.8)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-1.31719249133287,0.212969036869939,-1.76124224589739,-0.922855253261275,6.21413038155604e-10,"-1.32 (-1.76, -0.92)",0.26788634042159,1.23734633853485,0.171831274489504,0.397382791205301,"0.27 (0.17, 0.4)",0.73211365957841,0.828168725510496,0.602617208794699,"0.73 (0.6, 0.83)",-1.93170781064991,0.16107847014666,-2.26372112669401,-1.63060165486547,3.89736475025585e-33,"-1.93 (-2.26, -1.63)",0.144900524394858,1.17477715013235,0.103962904944428,0.195811727600369,"0.14 (0.1, 0.2)",0.855099475605142,0.896037095055572,0.804188272399631,"0.86 (0.8, 0.9)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-2.28882834273225,0.0892312648746746,-2.46761581440725,-2.11757393908284,4.17194126777159e-145,"-2.29 (-2.47, -2.12)",0.101385180975373,1.09333347672044,0.08478676559952,0.120323186079419,"0.1 (0.08, 0.12)",0.898614819024627,0.91521323440048,0.879676813920581,"0.9 (0.88, 0.92)",-0.779811931208569,0.0759315689706845,-0.929418543299518,-0.631645422570066,9.62740564904244e-25,"-0.78 (-0.93, -0.63)",0.458492231277143,1.07888874216397,0.394783192980832,0.531716183015247,"0.46 (0.39, 0.53)",0.541507768722857,0.605216807019168,0.468283816984753,"0.54 (0.47, 0.61)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
-1.05553050325391,0.0657795530645418,-1.18602474613144,-0.928077219385711,6.04960914338738e-58,"-1.06 (-1.19, -0.93)",0.348007759078405,1.06799125581414,0.305433027761987,0.395313080414243,"0.35 (0.31, 0.4)",0.651992240921595,0.694566972238013,0.604686919585757,"0.65 (0.6, 0.69)",-0.71634901664672,0.0870780814146366,-0.889112291486789,-0.547557189854072,1.92741288593001e-16,"-0.72 (-0.89, -0.55)",0.488532628421113,1.09098186179978,0.41102045721174,0.578360912056012,"0.49 (0.41, 0.58)",0.511467371578887,0.58897954278826,0.421639087943988,"0.51 (0.42, 0.59)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","H","2022-02-17 12:29:55"
